id,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Src IP,Src Port,Dst IP
AL-0796,80,6,20/02/2018 10:35:44,1088655,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,903.8676165,6.429952556,181442.5,444213.7622,1088190.0,7.0,430.0,215.0,230.5168107,378.0,52.0,1088648.0,362882.6667,628134.6087,1088190.0,27.0,0,0,0,0,72,92,2.755693953,3.674258604,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-60726-6,18.219.32.43,60726.0,172.31.69.25
AL-0797,80,6,20/02/2018 10:37:05,1848318,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,532.3759223,3.78722709,308053.0,754353.6919,1847871.0,4.0,422.0,211.0,223.4457429,369.0,53.0,1848311.0,616103.6667,1066741.821,1847871.0,21.0,0,0,0,0,72,92,1.623097324,2.164129766,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.216.200.189-80-62036-6,18.216.200.189,62036.0,172.31.69.25
AL-0798,80,6,20/02/2018 10:31:35,1506301,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,653.2558898,4.647145557,251050.1667,614720.4566,1505843.0,3.0,426.0,213.0,296.9848481,423.0,3.0,1506296.0,502098.6667,869268.1145,1505843.0,27.0,0,0,0,0,72,92,1.99163381,2.655511747,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-59603-6,18.219.9.1,59603.0,172.31.69.25
AL-0799,80,6,20/02/2018 10:45:30,1650426,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,596.2097059,4.241329208,275071.0,673601.85,1650055.0,7.0,333.0,166.5,191.6259377,302.0,31.0,1650419.0,550139.6667,952554.6328,1650055.0,30.0,0,0,0,0,72,92,1.817712518,2.42361669,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-65305-6,18.219.32.43,65305.0,172.31.69.25
AL-0800,80,6,20/02/2018 10:27:50,1490681,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,660.1009874,4.695840358,248446.8333,607748.5859,1489008.0,6.0,1636.0,818.0,729.7341982,1334.0,302.0,1490675.0,496891.6667,859198.3229,1489008.0,31.0,0,0,0,0,72,92,2.01250301,2.683337347,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.115.60-80-56926-6,18.218.115.60,56926.0,172.31.69.25
AL-0801,80,6,20/02/2018 10:38:26,1458069,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,674.8651813,4.800870192,243011.5,595052.3556,1457657.0,7.0,384.0,192.0,258.8010819,375.0,9.0,1458060.0,486020.0,841462.3446,1457657.0,21.0,0,0,0,0,72,92,2.057515797,2.743354395,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.5.43-80-62424-6,18.219.5.43,62424.0,172.31.69.25
AL-0802,80,6,20/02/2018 10:29:27,1573888,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,625.2033182,4.44758458,262314.6667,642352.4025,1573511.0,6.0,338.0,169.0,171.119841,290.0,48.0,1573882.0,524627.3333,908359.9137,1573511.0,33.0,0,0,0,0,72,92,1.906107677,2.541476903,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.216.200.189-80-58499-6,18.216.200.189,58499.0,172.31.69.25
AL-0803,80,6,20/02/2018 10:20:39,1432323,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,686.9958801,4.887165814,238720.5,584579.3104,1431988.0,2.0,298.0,149.0,207.8893937,296.0,2.0,1432310.0,477436.6667,826665.7147,1431988.0,27.0,0,0,0,0,72,92,2.094499635,2.792666179,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.229.235-80-54272-6,18.218.229.235,54272.0,172.31.69.25
AL-0804,80,6,20/02/2018 10:14:10,85558111,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023375925,85600000.0,0.0,85600000.0,85600000.0,85600000.0,85600000.0,0.0,85600000.0,85600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023375925,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,85600000.0,0.0,85600000.0,85600000.0,172.31.69.25-52.14.136.135-80-51141-6,52.14.136.135,51141.0,172.31.69.25
AL-0805,80,6,20/02/2018 10:52:24,1639739,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,600.095503,4.268972074,273289.8333,669176.6868,1639241.0,6.0,463.0,231.5,170.4127343,352.0,111.0,1639733.0,546577.6667,946274.23,1639241.0,26.0,0,0,0,0,72,92,1.82955946,2.439412614,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.216.24.42-80-52356-6,18.216.24.42,52356.0,172.31.69.25
AL-0806,80,6,20/02/2018 10:21:37,1152658,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,853.6790618,6.072920155,192109.6667,470401.1674,1152312.0,3.0,309.0,154.5,214.2533547,306.0,3.0,1152651.0,384217.0,665189.7974,1152312.0,29.0,0,0,0,0,72,92,2.602680066,3.470240089,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.11.51-80-54037-6,18.218.11.51,54037.0,172.31.69.25
AL-0807,80,6,20/02/2018 10:25:23,769318,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1279.054955,9.098968177,128219.6667,313770.0878,768700.0,1.0,593.0,296.5,417.9001077,592.0,1.0,769315.0,256438.3333,443631.7086,768700.0,22.0,0,0,0,0,72,92,3.89955779,5.199410387,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.216.200.189-80-56611-6,18.216.200.189,56611.0,172.31.69.25
AL-0808,80,6,20/02/2018 10:34:30,1110998,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,885.6901633,6.300641405,185166.3333,453380.3181,1110625.0,2.0,334.0,167.0,233.3452378,332.0,2.0,1110979.0,370326.3333,641117.4681,1110625.0,32.0,0,0,0,0,72,92,2.700274888,3.600366517,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.55.126-80-60531-6,18.218.55.126,60531.0,172.31.69.25
AL-0809,80,6,20/02/2018 10:49:20,1771500,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,555.4614733,3.95145357,295250.0,722999.7376,1771067.0,1.0,403.0,201.5,283.5498193,402.0,1.0,1771496.0,590498.6667,1022402.185,1771067.0,25.0,0,0,0,0,72,92,1.693480102,2.257973469,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.55.126-80-51035-6,18.218.55.126,51035.0,172.31.69.25
AL-0810,80,6,20/02/2018 10:48:27,1383209,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,711.3892405,5.060695817,230534.8333,564457.0877,1382728.0,12.0,428.0,214.0,264.4579362,401.0,27.0,1383197.0,461065.6667,798183.0206,1382728.0,30.0,0,0,0,0,72,92,2.168869636,2.891826181,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-52.14.136.135-80-50897-6,52.14.136.135,50897.0,172.31.69.25
AL-0811,80,6,20/02/2018 10:38:11,1322578,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,744.001488,5.292693512,220429.6667,539643.8405,1321973.0,6.0,563.0,281.5,181.7264428,410.0,153.0,1322572.0,440857.3333,763068.5965,1321973.0,36.0,0,0,0,0,72,92,2.26829722,3.024396293,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-52.14.136.135-80-62462-6,52.14.136.135,62462.0,172.31.69.25
AL-0812,80,6,20/02/2018 10:25:11,891657,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1103.563366,7.850552399,148609.5,363838.166,891291.0,2.0,338.0,169.0,236.1736649,336.0,2.0,891651.0,297217.0,514483.1997,891291.0,23.0,0,0,0,0,72,92,3.364522457,4.486029942,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.5.43-80-56212-6,18.219.5.43,56212.0,172.31.69.25
AL-0813,80,6,20/02/2018 10:36:57,1191731,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,825.68969,5.873808771,198621.8333,486324.2444,1191327.0,1.0,360.0,180.0,253.1442277,359.0,1.0,1191728.0,397242.6667,687697.2241,1191327.0,40.0,0,0,0,0,72,92,2.517346616,3.356462155,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.55.126-80-61668-6,18.218.55.126,61668.0,172.31.69.25
AL-0814,80,6,20/02/2018 10:45:44,878435,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1120.173946,7.968717093,146405.8333,358452.0606,878093.0,1.0,302.0,151.0,212.1320344,301.0,1.0,878432.0,292810.6667,506869.3866,878093.0,36.0,0,0,0,0,72,92,3.415164469,4.553552625,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-52.14.136.135-80-49615-6,52.14.136.135,49615.0,172.31.69.25
AL-0815,80,6,20/02/2018 10:22:31,804419,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1223.243111,8.701932699,134069.8333,328218.0128,804042.0,4.0,343.0,171.5,214.2533547,323.0,20.0,804415.0,268138.3333,464106.2164,804042.0,28.0,0,0,0,0,72,92,3.729399728,4.972532971,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-54531-6,18.219.32.43,54531.0,172.31.69.25
AL-0816,80,6,20/02/2018 10:39:05,771466,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1275.49367,9.073633835,128577.6667,314702.8202,770962.0,2.0,474.0,237.0,332.3401872,472.0,2.0,771460.0,257153.3333,444971.4149,770962.0,24.0,0,0,0,0,72,92,3.888700215,5.18493362,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.229.235-80-62917-6,18.218.229.235,62917.0,172.31.69.25
AL-0817,80,6,20/02/2018 10:34:05,1054085,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,933.5110546,6.640830673,175680.8333,430090.8259,1053600.0,12.0,452.0,226.0,265.8721497,414.0,38.0,1054073.0,351357.6667,608159.7385,1053600.0,21.0,0,0,0,0,72,92,2.846070288,3.794760385,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-59953-6,18.219.32.43,59953.0,172.31.69.25
AL-0818,80,6,20/02/2018 10:29:10,1778498,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,553.2758541,3.935905466,296416.3333,725534.4127,1777407.0,1.0,1067.0,533.5,753.068722,1066.0,1.0,1778496.0,592832.0,1025872.178,1777407.0,17.0,0,0,0,0,72,92,1.686816628,2.249088838,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.5.43-80-58084-6,18.219.5.43,58084.0,172.31.69.25
AL-0819,80,6,20/02/2018 10:27:04,1502753,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,654.798227,4.658117468,250458.8333,613288.1546,1502328.0,2.0,386.0,193.0,270.1147904,384.0,2.0,1502750.0,500916.6667,867247.6726,1502328.0,33.0,0,0,0,0,72,92,1.996336058,2.661781411,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-56665-6,18.219.32.43,56665.0,172.31.69.25
AL-0820,80,6,20/02/2018 10:29:16,1778850,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,553.1663715,3.935126627,296475.0,726049.3439,1778517.0,2.0,292.0,146.0,203.646753,290.0,2.0,1778846.0,592948.6667,1026732.303,1778517.0,35.0,0,0,0,0,72,92,1.68648284,2.248643787,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.229.235-80-58321-6,18.218.229.235,58321.0,172.31.69.25
AL-0821,80,6,20/02/2018 10:22:08,1278538,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,769.6290607,5.475003481,213089.6667,521768.9284,1278146.0,4.0,362.0,181.0,222.0315293,338.0,24.0,1278533.0,426177.6667,737826.2389,1278146.0,26.0,0,0,0,0,72,92,2.346430063,3.128573417,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.11.51-80-54274-6,18.218.11.51,54274.0,172.31.69.25
AL-0822,80,6,20/02/2018 10:40:14,1481877,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,664.0227225,4.72373888,246979.5,604806.708,1481536.0,5.0,316.0,158.0,210.7178208,307.0,9.0,1481872.0,493957.3333,855268.2264,1481536.0,20.0,0,0,0,0,72,92,2.02445952,2.69927936,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-63616-6,18.219.9.1,63616.0,172.31.69.25
AL-0823,80,6,20/02/2018 10:45:10,1668069,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,589.9036551,4.196469091,278011.5,680673.8048,1667431.0,2.0,610.0,305.0,428.5067094,608.0,2.0,1668067.0,556022.3333,962508.1839,1667431.0,25.0,0,0,0,0,72,92,1.798486753,2.397982338,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-49516-6,18.219.9.1,49516.0,172.31.69.25
AL-0824,80,6,20/02/2018 10:32:24,1008735,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,975.4791893,6.939384477,168122.5,411578.2291,1008253.0,5.0,461.0,230.5,171.8269478,352.0,109.0,1008728.0,336242.6667,581978.0624,1008253.0,16.0,0,0,0,0,72,92,2.974021919,3.965362558,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-59979-6,18.219.9.1,59979.0,172.31.69.25
AL-0825,80,6,20/02/2018 10:23:30,1165273,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,844.4373121,6.007176001,194212.1667,473579.4365,1160897.0,7.0,4306.0,2153.0,2548.412839,3955.0,351.0,1165266.0,388422.0,668986.395,1160897.0,45.0,0,0,0,0,72,92,2.574504,3.432672,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.5.43-80-55415-6,18.219.5.43,55415.0,172.31.69.25
AL-0826,80,6,20/02/2018 10:24:46,1659082,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,593.0990753,4.219200739,276513.6667,677072.9462,1658583.0,10.0,463.0,231.5,228.3954903,393.0,70.0,1659071.0,553023.6667,957442.4929,1658583.0,26.0,0,0,0,0,72,92,1.808228888,2.410971851,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.216.200.189-80-56324-6,18.216.200.189,56324.0,172.31.69.25
AL-0827,80,6,20/02/2018 10:46:44,1537377,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,640.0512041,4.553209785,256229.5,627419.9062,1536945.0,6.0,413.0,206.5,136.4716088,303.0,110.0,1537371.0,512457.0,887232.6564,1536945.0,13.0,0,0,0,0,72,92,1.951375622,2.601834163,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-49501-6,18.219.32.43,49501.0,172.31.69.25
AL-0828,80,6,20/02/2018 10:51:54,1485726,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,662.3024703,4.711501313,247621.0,606343.7644,1485315.0,7.0,381.0,190.5,207.1822869,337.0,44.0,1485719.0,495239.6667,857430.409,1485315.0,23.0,0,0,0,0,72,92,2.019214848,2.692286465,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-52.14.136.135-80-52511-6,52.14.136.135,52511.0,172.31.69.25
AL-0829,80,6,20/02/2018 10:31:54,1183020,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,831.769539,5.917059728,197170.0,482776.8099,1182634.0,2.0,354.0,177.0,247.4873734,352.0,2.0,1183008.0,394336.0,682686.1132,1182634.0,24.0,0,0,0,0,72,92,2.535882741,3.381176988,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-59751-6,18.219.9.1,59751.0,172.31.69.25
AL-0830,80,6,20/02/2018 10:15:06,1925734,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,510.9739974,3.634977624,320955.6667,785990.9737,1925353.0,1.0,350.0,175.0,246.0731599,349.0,1.0,1925729.0,641909.6667,1111494.543,1925353.0,27.0,0,0,0,0,72,92,1.557847553,2.077130071,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-51974-6,18.219.9.1,51974.0,172.31.69.25
AL-0831,80,6,20/02/2018 10:21:43,1195269,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,823.245646,5.856422278,199211.5,487760.291,1194848.0,12.0,383.0,191.5,166.1700936,309.0,74.0,1195257.0,398419.0,689727.771,1194848.0,20.0,0,0,0,0,72,92,2.509895262,3.346527016,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.9.1-80-55034-6,18.219.9.1,55034.0,172.31.69.25
AL-0832,80,6,20/02/2018 10:23:31,1126881,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,873.2066651,6.211836032,187813.5,459835.6299,1126449.0,4.0,398.0,199.0,267.2863633,388.0,10.0,1126876.0,375625.3333,650232.395,1126449.0,30.0,0,0,0,0,72,92,2.662215442,3.54962059,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.218.55.126-80-55439-6,18.218.55.126,55439.0,172.31.69.25
AL-0833,80,6,20/02/2018 10:34:39,1334390,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,737.4155981,5.24584267,222398.3333,544573.3482,1334004.0,4.0,339.0,169.5,202.9396462,313.0,26.0,1334386.0,444795.3333,770077.3096,1334004.0,39.0,0,0,0,0,72,92,2.248218287,2.997624383,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-60212-6,18.219.32.43,60212.0,172.31.69.25
AL-0834,80,6,20/02/2018 10:17:49,1234774,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,796.9069644,5.669053608,205795.6667,503896.4669,1234370.0,4.0,362.0,181.0,154.1492783,290.0,72.0,1234770.0,411590.0,712548.4004,1234370.0,37.0,0,0,0,0,72,92,2.429594404,3.239459205,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172.31.69.25-18.219.32.43-80-52323-6,18.219.32.43,52323.0,172.31.69.25
AL-0835,80,6,22/02/2018 11:00:16,11,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.181818182,11.0,0.0,11,11,11,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0,0,0,40,0,181818.181818182,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,,,,
AL-0836,80,6,22/02/2018 10:23:14,1034,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1934.2359767892,1034.0,0.0,1034,1034,1034,1034.0,0.0,1034,1034,0,0.0,0.0,0,0,0,0,0,0,40,0,1934.2359767892,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,,,,
